event_id,session_id,timestamp,event_time,hour,day_of_week,action,action_code,actions_per_session,session_duration_sec,time_diff_sec,ip_address,is_private_ip,user_agent,device_type,browser_family,os_family,is_bot,bot_type
40be6a5a-a2ac-488c-b03d-654af62ab09e,sess_1462d26eab65,2025-12-16 13:41:04.937910,2025-12-16 13:41:04.937910,13,1,click,0,7,3.123181,0.760257,172.17.190.150,1,curl/7.88.1,desktop,other,other,1,twitterbot
3aaff871-8865-495c-a0e6-2948866017bb,sess_1462d26eab65,2025-12-16 13:41:05.171614,2025-12-16 13:41:05.171614,13,1,click,0,7,3.123181,0.233704,172.17.190.150,1,curl/7.88.1,desktop,other,other,1,twitterbot
8e4e7249-e94c-4d38-9eaf-17262bed1040,sess_1462d26eab65,2025-12-16 13:41:05.948154,2025-12-16 13:41:05.948154,13,1,login,1,7,3.123181,0.77654,172.17.190.150,1,curl/7.88.1,desktop,other,other,1,twitterbot
6333c049-0fa2-4d8a-8d35-b3db1324c790,sess_1471971db443,2025-12-14 09:01:57.558611,2025-12-14 09:01:57.558611,9,6,page_view,2,6,6.331321,0.0,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
b604bff4-6c99-4673-9b3a-544a7e1924e7,sess_1471971db443,2025-12-14 09:01:58.751620,2025-12-14 09:01:58.751620,9,6,click,0,6,6.331321,1.193009,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
e080105e-2c46-4748-9d64-2fbbd2858c4e,sess_1471971db443,2025-12-14 09:02:00.076342,2025-12-14 09:02:00.076342,9,6,page_view,2,6,6.331321,1.324722,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
be126803-3643-4637-a90c-ec9ec4f6ee07,sess_1471971db443,2025-12-14 09:02:00.235736,2025-12-14 09:02:00.235736,9,6,page_view,2,6,6.331321,0.159394,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
b641d720-c9e1-4974-b43b-63f29c648550,sess_1471971db443,2025-12-14 09:02:01.791596,2025-12-14 09:02:01.791596,9,6,scroll,3,6,6.331321,1.55586,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
ea492271-6bf3-4b62-a8fb-c330afafa95c,sess_1471971db443,2025-12-14 09:02:03.889932,2025-12-14 09:02:03.889932,9,6,page_view,2,6,6.331321,2.098336,66.249.85.187,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,bingbot
141928b0-27e2-448a-a567-83960b8abf77,sess_1474d3885329,2025-12-28 10:38:09.959336,2025-12-28 10:38:09.959336,10,6,page_view,2,1,0.0,0.0,10.0.206.225,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
6b1e895e-a963-40b1-97f6-22a9c738c699,sess_147ae42383f5,2025-12-14 11:57:04.458572,2025-12-14 11:57:04.458572,11,6,click,0,1,0.0,0.0,157.55.39.109,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,scraper_bot
a8ad524f-c377-4cd3-bb69-22c13540b4a3,sess_1484e517c059,2025-12-14 10:59:47.730361,2025-12-14 10:59:47.730361,10,6,scroll,3,4,1.921368,0.0,157.55.39.8,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,scraper_bot
a860e0eb-10d4-4235-9996-ecc00b3f8fcb,sess_1484e517c059,2025-12-14 10:59:48.865887,2025-12-14 10:59:48.865887,10,6,search,4,4,1.921368,1.135526,157.55.39.8,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,scraper_bot
bb2cd404-eae7-4881-b3ce-9a31632e719f,sess_1484e517c059,2025-12-14 10:59:48.921161,2025-12-14 10:59:48.921161,10,6,click,0,4,1.921368,0.055274,157.55.39.8,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,scraper_bot
5039d32c-653d-4cc6-b4ff-d8292aebd023,sess_1484e517c059,2025-12-14 10:59:49.651729,2025-12-14 10:59:49.651729,10,6,scroll,3,4,1.921368,0.730568,157.55.39.8,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,scraper_bot
f2ca5730-c46c-4e31-8574-dc69cd8c046c,sess_1488ea616dfa,2025-12-14 11:00:04.912367,2025-12-14 11:00:04.912367,11,6,page_view,2,1,0.0,0.0,192.168.142.4,1,python-requests/2.31.0,desktop,other,other,1,curl_bot
5d3b2ffc-674f-4ddd-a210-73f94ef45492,sess_14975fd4cfde,2025-12-14 09:10:05.058048,2025-12-14 09:10:05.058048,9,6,click,0,1,0.0,0.0,192.168.25.138,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
1558beb1-69fe-4680-a44a-cb82d8c588de,sess_14a25a32b622,2025-12-28 10:34:04.439356,2025-12-28 10:34:04.439356,10,6,click,0,1,0.0,0.0,172.16.237.4,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
c9cbf8e3-a98b-4963-995d-757d9a16ccfa,sess_14c2074a529b,2025-12-16 13:43:29.323414,2025-12-16 13:43:29.323414,13,1,search,4,1,0.0,0.0,10.0.75.89,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
5040b2f8-6937-46ad-84ae-785a9462db9f,sess_14c88ed2794a,2025-12-14 09:31:15.717553,2025-12-14 09:31:15.717553,9,6,click,0,7,6.222233,0.0,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
2be544b8-a366-4dd7-a95d-3e7e59f41395,sess_14c88ed2794a,2025-12-14 09:31:15.873017,2025-12-14 09:31:15.873017,9,6,click,0,7,6.222233,0.155464,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
86acf95d-62d4-499b-b367-48443279d600,sess_14c88ed2794a,2025-12-14 09:31:16.060190,2025-12-14 09:31:16.060190,9,6,click,0,7,6.222233,0.187173,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
7d5a2336-5b0a-4a5a-9662-f68ecff9e3af,sess_14c88ed2794a,2025-12-14 09:31:16.625598,2025-12-14 09:31:16.625598,9,6,scroll,3,7,6.222233,0.565408,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
f2c70e2c-184b-433d-919a-255f23b25491,sess_14c88ed2794a,2025-12-14 09:31:17.667251,2025-12-14 09:31:17.667251,9,6,page_view,2,7,6.222233,1.041653,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
4cf6bb90-f314-4233-ad86-e3c92ab0cba1,sess_14c88ed2794a,2025-12-14 09:31:20.496796,2025-12-14 09:31:20.496796,9,6,search,4,7,6.222233,2.829545,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
b36819b0-3fa1-4e89-b5c0-2018c55d415d,sess_14c88ed2794a,2025-12-14 09:31:21.939786,2025-12-14 09:31:21.939786,9,6,login,1,7,6.222233,1.44299,192.168.41.142,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,yandex_bot
bb34c78b-5792-4a18-917a-7f7f0d23dfc6,sess_14ca3a5bab00,2025-12-14 10:10:05.589164,2025-12-14 10:10:05.589164,10,6,page_view,2,1,0.0,0.0,192.168.117.140,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
21247292-2eb2-472b-9252-141ccec0b5b7,sess_1524de22ec86,2025-12-28 09:58:12.172885,2025-12-28 09:58:12.172885,9,6,scroll,3,1,0.0,0.0,192.168.140.160,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
bca4c747-5b29-4f99-b929-337b4276870e,sess_1541b9ec1fe2,2025-12-28 10:25:49.633307,2025-12-28 10:25:49.633307,10,6,scroll,3,1,0.0,0.0,66.249.89.43,0,python-requests/2.31.0,desktop,other,other,1,bingbot
150dfaee-3b58-414d-bdd0-90b3d7f2f059,sess_1546b756708f,2025-12-14 11:37:36.083243,2025-12-14 11:37:36.083243,11,6,page_view,2,1,0.0,0.0,192.168.234.29,1,python-requests/2.31.0,desktop,other,other,1,scraper_bot
7836ae9e-ffc4-449a-a5d3-4d673c2f3a07,sess_154b01b9e38a,2025-12-14 10:06:48.964556,2025-12-14 10:06:48.964556,10,6,scroll,3,1,0.0,0.0,172.16.91.161,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
98150663-803f-4581-8b93-6a5d355794b6,sess_1552896562d4,2025-12-28 10:28:43.203423,2025-12-28 10:28:43.203423,10,6,click,0,1,0.0,0.0,172.16.6.241,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
b91d8a3b-4feb-4060-b738-e4293464b08d,sess_156bfe323ba6,2025-12-14 12:05:10.851950,2025-12-14 12:05:10.851950,12,6,page_view,2,1,0.0,0.0,10.0.47.85,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
6ee7b1b7-667a-4b24-b62f-32dd941da302,sess_157e9421c1ad,2025-12-14 10:59:35.805012,2025-12-14 10:59:35.805012,10,6,scroll,3,2,0.03568,0.0,10.0.70.131,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
105a22c9-8e0f-4e6c-bb64-5385cb59007d,sess_157e9421c1ad,2025-12-14 10:59:35.840692,2025-12-14 10:59:35.840692,10,6,click,0,2,0.03568,0.03568,10.0.70.131,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
84878844-65ac-40db-9e33-f34c5cef7680,sess_1580b39a0414,2025-12-14 09:44:03.985506,2025-12-14 09:44:03.985506,9,6,click,0,3,0.530422,0.0,172.16.225.30,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
6fd6670f-40cc-47b7-9635-3e54f50ca46c,sess_1580b39a0414,2025-12-14 09:44:04.269408,2025-12-14 09:44:04.269408,9,6,click,0,3,0.530422,0.283902,172.16.225.30,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
9ba73c53-b189-48a9-8205-876eff602455,sess_1580b39a0414,2025-12-14 09:44:04.515928,2025-12-14 09:44:04.515928,9,6,page_view,2,3,0.530422,0.24652,172.16.225.30,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
70ddd5ce-6530-47d9-80bf-926b2d31fb13,sess_15a0d716a128,2025-12-28 10:11:31.944801,2025-12-28 10:11:31.944801,10,6,page_view,2,1,0.0,0.0,192.168.14.239,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
f9765346-89fc-4919-8227-c364c95a8a21,sess_15a3373cc23f,2025-12-14 11:24:40.824764,2025-12-14 11:24:40.824764,11,6,login,1,1,0.0,0.0,172.28.67.195,1,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,curl_bot
4856d450-a660-4811-b403-c5f49407abff,sess_15b396601fc4,2025-12-14 11:53:45.019787,2025-12-14 11:53:45.019787,11,6,page_view,2,1,0.0,0.0,157.55.39.198,0,python-requests/2.31.0,desktop,other,other,0,none
55d3d51f-0a48-4f0c-9578-c83293218fc3,sess_15ef8083972b,2025-12-14 09:34:40.309862,2025-12-14 09:34:40.309862,9,6,click,0,1,0.0,0.0,172.18.47.59,1,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
eb238431-1365-45cf-b2fb-6a4f49fd318c,sess_15fa1b9d67f4,2025-12-16 13:52:15.960556,2025-12-16 13:52:15.960556,13,1,scroll,3,1,0.0,0.0,192.168.125.214,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
f750684c-858f-44cf-ad18-4d9a33d8bcfc,sess_1601c64ebdc0,2025-12-14 10:09:22.405924,2025-12-14 10:09:22.405924,10,6,page_view,2,1,0.0,0.0,172.16.215.93,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
72390996-8edb-40f4-be3a-db9c101e9b60,sess_16120c147978,2025-12-14 10:55:35.317159,2025-12-14 10:55:35.317159,10,6,scroll,3,1,0.0,0.0,172.16.132.204,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
5ff9482c-023e-4be4-9789-067958d7b003,sess_163b821c3e0c,2025-12-28 09:55:31.500891,2025-12-28 09:55:31.500891,9,6,click,0,1,0.0,0.0,192.168.240.73,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
7d866301-8715-4857-bd8e-d5ee725ed961,sess_1671df6c256e,2025-12-14 10:53:42.696220,2025-12-14 10:53:42.696220,10,6,scroll,3,1,0.0,0.0,172.29.203.119,1,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,yandex_bot
d3df51bb-b9e2-4de0-8c76-3b2154b8f7b3,sess_167ac7bae8f6,2025-12-16 09:28:34.867522,2025-12-16 09:28:34.867522,9,1,page_view,2,1,0.0,0.0,157.55.39.214,0,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other,0,none
876eadbb-fecc-4829-b0fc-4b7e9f4c535a,sess_1681b72f2e5e,2025-12-16 09:27:13.335555,2025-12-16 09:27:13.335555,9,1,click,0,1,0.0,0.0,10.0.68.116,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
2fb4e12d-0cef-4969-80a4-5467fa98d045,sess_168f64aeae77,2025-12-14 09:15:25.923615,2025-12-14 09:15:25.923615,9,6,page_view,2,5,6.239771,0.0,172.19.94.236,1,Go-http-client/2.0,desktop,other,other,1,googlebot
e84177cd-a22c-477a-8baf-046c018dfe25,sess_168f64aeae77,2025-12-14 09:15:27.195421,2025-12-14 09:15:27.195421,9,6,login,1,5,6.239771,1.271806,172.19.94.236,1,Go-http-client/2.0,desktop,other,other,1,googlebot
fd8b3e22-53e8-4592-b941-7a22183fd01e,sess_168f64aeae77,2025-12-14 09:15:27.452350,2025-12-14 09:15:27.452350,9,6,click,0,5,6.239771,0.256929,172.19.94.236,1,Go-http-client/2.0,desktop,other,other,1,googlebot
d1375543-d238-41f4-a554-cb8d617eb419,sess_168f64aeae77,2025-12-14 09:15:27.986870,2025-12-14 09:15:27.986870,9,6,page_view,2,5,6.239771,0.53452,172.19.94.236,1,Go-http-client/2.0,desktop,other,other,1,googlebot
a8dc5bec-545a-44fa-83ba-1665b455eb15,sess_168f64aeae77,2025-12-14 09:15:32.163386,2025-12-14 09:15:32.163386,9,6,click,0,5,6.239771,4.176516,172.19.94.236,1,Go-http-client/2.0,desktop,other,other,1,googlebot
b4775198-4dac-420e-8303-ea64cfba4ae4,sess_16a42ee1d5bd,2025-12-14 09:07:10.897881,2025-12-14 09:07:10.897881,9,6,click,0,1,0.0,0.0,192.168.123.34,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
79be567a-aad2-43a8-bcf2-95691d844465,sess_16aa51230c2d,2025-12-14 11:52:37.248056,2025-12-14 11:52:37.248056,11,6,search,4,1,0.0,0.0,192.168.32.64,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
397c199e-807c-40fd-b678-615c4df915fb,sess_16bd3b1e927c,2025-12-14 09:17:47.385816,2025-12-14 09:17:47.385816,9,6,click,0,1,0.0,0.0,172.16.202.108,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
89c0ffec-e6c8-45b2-94b0-99b68930b448,sess_16cf4acf0024,2025-12-14 10:10:05.355731,2025-12-14 10:10:05.355731,10,6,page_view,2,1,0.0,0.0,10.0.44.88,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
0456e31e-8903-499c-b5c8-7ade48f5f789,sess_16d8840ffe90,2025-12-16 09:26:31.015228,2025-12-16 09:26:31.015228,9,1,click,0,1,0.0,0.0,172.25.156.98,1,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,googlebot
ce9aeb26-91f9-4427-8372-c89bc6d3f018,sess_16da5cc46091,2025-12-14 12:01:36.741216,2025-12-14 12:01:36.741216,12,6,page_view,2,1,0.0,0.0,10.0.135.93,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
51d0fe47-aa17-41ce-b2f2-28456f3bc769,sess_16dbf25f3dfd,2025-12-14 10:11:12.264427,2025-12-14 10:11:12.264427,10,6,page_view,2,1,0.0,0.0,192.168.239.148,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
55209d68-8ed5-43ab-b47b-3a31e7da8615,sess_16e10fcdc06b,2025-12-28 10:36:19.509719,2025-12-28 10:36:19.509719,10,6,page_view,2,1,0.0,0.0,192.168.201.96,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
6a29c38c-7252-4146-ab23-be0686a3d79b,sess_16e9ef265435,2025-12-28 10:34:36.872894,2025-12-28 10:34:36.872894,10,6,page_view,2,1,0.0,0.0,172.16.36.39,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
2199f2df-fb6a-49b5-b275-03eb86974423,sess_16ee409d2f14,2025-12-14 09:10:49.007040,2025-12-14 09:10:49.007040,9,6,click,0,1,0.0,0.0,192.168.107.156,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
a09172b6-d887-44ff-963e-0932befa9117,sess_16ef6f2da440,2025-12-28 10:44:40.930008,2025-12-28 10:44:40.930008,10,6,click,0,1,0.0,0.0,157.55.39.241,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,facebook_externalhit
a577aef7-b54b-414b-942e-531aa1db7447,sess_170f8e533b5d,2025-12-14 10:21:31.151529,2025-12-14 10:21:31.151529,10,6,click,0,1,0.0,0.0,172.20.221.187,1,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other,1,python_requests_bot
8939151c-00bb-4f33-b49a-60491f345c3a,sess_17204181337c,2025-12-14 09:48:56.132157,2025-12-14 09:48:56.132157,9,6,page_view,2,1,0.0,0.0,192.168.196.181,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
50095910-4119-4f8d-907d-72ddf1976024,sess_174147b344cd,2025-12-14 09:43:56.429252,2025-12-14 09:43:56.429252,9,6,page_view,2,1,0.0,0.0,10.0.89.60,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
cdddf7c3-9f2e-4c07-b9fa-e7419f07f18f,sess_174d986e0d55,2025-12-14 10:36:47.596175,2025-12-14 10:36:47.596175,10,6,click,0,1,0.0,0.0,172.16.69.2,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
55208ec5-5c00-45cf-8851-e274c6c78fcf,sess_176157ad98c2,2025-12-14 10:31:28.005671,2025-12-14 10:31:28.005671,10,6,click,0,1,0.0,0.0,10.0.147.234,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
cf936baa-af0b-4883-8698-04bbcc9d7939,sess_17745292f7cc,2025-12-14 10:11:37.895632,2025-12-14 10:11:37.895632,10,6,scroll,3,1,0.0,0.0,10.0.164.45,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
1ebea14c-204b-451e-9b5b-844edafa715b,sess_17763e281b5f,2025-12-28 10:25:17.075683,2025-12-28 10:25:17.075683,10,6,click,0,1,0.0,0.0,157.55.39.209,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,facebook_externalhit
d74b7bca-a3f0-4ab6-bc72-b9153322dbf8,sess_17abd822ec03,2025-12-14 10:28:56.629347,2025-12-14 10:28:56.629347,10,6,page_view,2,1,0.0,0.0,10.131.210.107,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,scraper_bot
18d7dbb5-9a06-4947-a899-bc4dafc850a7,sess_17b73b0b7c05,2025-12-14 10:10:22.291073,2025-12-14 10:10:22.291073,10,6,search,4,1,0.0,0.0,66.249.85.121,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,twitterbot
c97722ba-250f-41e3-a1e5-f0e565b4de44,sess_17b96d4a6127,2025-12-14 09:15:42.640426,2025-12-14 09:15:42.640426,9,6,page_view,2,1,0.0,0.0,10.0.200.194,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
aebb4238-d20c-46a0-a189-9b026e41562c,sess_17c475ac78b8,2025-12-14 09:08:52.437680,2025-12-14 09:08:52.437680,9,6,click,0,1,0.0,0.0,192.168.159.34,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
7f410f9a-2065-406d-97dd-3b95da17110e,sess_17cd4781a938,2025-12-28 10:41:26.328911,2025-12-28 10:41:26.328911,10,6,page_view,2,1,0.0,0.0,192.168.170.109,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
c0dd05dc-baf0-4811-86d5-091fa19513e5,sess_18230bc68e0a,2025-12-14 11:27:47.773274,2025-12-14 11:27:47.773274,11,6,page_view,2,1,0.0,0.0,10.0.235.228,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows,0,none
